price,year,condition,cylinders,fuel,odometer,transmission,size,type
3995,2001,excellent,6 cylinders,gas,81777,automatic,mid-size,sedan
14950,2017,like new,4 cylinders,gas,61545,automatic,full-size,sedan
11500,2016,like new,4 cylinders,gas,43900,manual,compact,wagon
9450,2011,excellent,4 cylinders,gas,95015,automatic,mid-size,wagon
12950,2016,excellent,4 cylinders,gas,58333,automatic,mid-size,sedan
14744,2016,excellent,6 cylinders,gas,36821,automatic,full-size,sedan
26285,2018,like new,4 cylinders,gas,31878,automatic,full-size,wagon
13900,2012,good,4 cylinders,gas,83110,automatic,mid-size,coupe
8420,2013,excellent,4 cylinders,gas,76196,automatic,compact,sedan
20000,2017,good,6 cylinders,gas,40000,automatic,mid-size,sedan
7950,2012,excellent,4 cylinders,gas,58700,automatic,mid-size,sedan
2550,2001,good,4 cylinders,gas,189,automatic,compact,hatchback
9995,2014,like new,4 cylinders,gas,95323,automatic,compact,coupe
9750,2013,excellent,4 cylinders,diesel,94925,manual,compact,sedan
13995,2016,like new,4 cylinders,gas,35042,automatic,mid-size,sedan
11995,2015,excellent,4 cylinders,gas,81224,automatic,compact,sedan
11295,2015,excellent,4 cylinders,gas,80148,automatic,full-size,sedan
999,2002,excellent,4 cylinders,gas,96173,automatic,mid-size,sedan
11295,2015,excellent,4 cylinders,gas,80148,automatic,full-size,sedan
15500,2017,excellent,4 cylinders,gas,46000,automatic,full-size,coupe
8995,2012,excellent,4 cylinders,gas,81000,automatic,full-size,sedan
12000,2006,excellent,4 cylinders,gas,73000,manual,compact,coupe
10000,2011,good,6 cylinders,gas,92500,automatic,mid-size,sedan
16000,2020,excellent,4 cylinders,gas,32,automatic,full-size,sedan
7500,2013,excellent,4 cylinders,gas,55111,automatic,mid-size,sedan
12000,2017,like new,4 cylinders,gas,4457,automatic,full-size,sedan
14000,2019,excellent,4 cylinders,gas,18600,automatic,mid-size,hatchback
6000,2012,excellent,4 cylinders,gas,103,automatic,mid-size,sedan
1495,2004,excellent,4 cylinders,gas,96204,automatic,mid-size,sedan
3100,2007,good,4 cylinders,gas,90500,automatic,compact,sedan
9400,2015,good,4 cylinders,gas,56000,automatic,mid-size,sedan
1495,2004,excellent,4 cylinders,gas,96204,automatic,mid-size,sedan
12900,2014,good,4 cylinders,gas,98000,automatic,mid-size,sedan
19900,2013,good,6 cylinders,gas,59000,automatic,mid-size,sedan
3000,2003,good,4 cylinders,gas,72000,automatic,mid-size,sedan
14988,2017,like new,4 cylinders,gas,33005,automatic,compact,hatchback
9500,2012,excellent,4 cylinders,gas,71000,automatic,compact,sedan
14500,2011,like new,6 cylinders,diesel,61000,automatic,full-size,wagon
7200,2015,good,4 cylinders,gas,56998,automatic,mid-size,sedan
14999,2012,excellent,6 cylinders,gas,67589,automatic,full-size,sedan
9000,2013,good,6 cylinders,gas,98000,automatic,full-size,sedan
1395,2004,excellent,4 cylinders,gas,96204,automatic,mid-size,sedan
14977,2012,excellent,6 cylinders,gas,95562,automatic,full-size,sedan
10999,2016,like new,4 cylinders,gas,65000,automatic,full-size,sedan
1495,2004,excellent,4 cylinders,gas,96204,automatic,mid-size,sedan
14500,2015,excellent,6 cylinders,gas,53500,automatic,full-size,sedan
15900,2016,excellent,6 cylinders,gas,42025,automatic,full-size,sedan
10500,2013,excellent,4 cylinders,gas,61000,automatic,compact,sedan
7977,2013,excellent,4 cylinders,gas,89494,manual,compact,wagon
12998,2014,excellent,4 cylinders,gas,47692,automatic,full-size,sedan
14998,2014,excellent,4 cylinders,gas,50276,automatic,full-size,hatchback
9995,2014,good,4 cylinders,gas,72616,automatic,compact,sedan
3000,2004,good,4 cylinders,gas,72000,automatic,compact,coupe
10200,2017,good,6 cylinders,gas,73687,automatic,full-size,sedan
3995,2003,good,4 cylinders,gas,88234,automatic,compact,sedan
9000,2017,good,4 cylinders,gas,85000,manual,compact,sedan
11995,2015,good,4 cylinders,gas,61362,automatic,mid-size,sedan
14500,2014,good,4 cylinders,gas,80000,manual,compact,sedan
7979,2016,excellent,4 cylinders,gas,54000,automatic,mid-size,sedan
7700,2014,excellent,4 cylinders,gas,94000,automatic,mid-size,sedan
1000,2011,excellent,4 cylinders,gas,55000,automatic,compact,hatchback
1000,2012,excellent,4 cylinders,gas,97000,automatic,compact,sedan
8995,2008,like new,4 cylinders,gas,74638,automatic,full-size,sedan
7995,2014,excellent,4 cylinders,gas,85124,automatic,compact,hatchback
10995,2015,excellent,4 cylinders,gas,91000,automatic,full-size,sedan
21500,2017,like new,4 cylinders,gas,28000,automatic,mid-size,hatchback
14725,2017,excellent,4 cylinders,gas,42794,automatic,mid-size,wagon
8900,2010,excellent,4 cylinders,gas,69880,automatic,sub-compact,hatchback
5500,2005,excellent,6 cylinders,gas,86000,automatic,mid-size,sedan
18900,2006,good,6 cylinders,gas,69061,manual,mid-size,coupe
9499,2017,excellent,4 cylinders,gas,58222,automatic,mid-size,sedan
15778,2014,excellent,6 cylinders,gas,58774,automatic,full-size,sedan
9400,2015,excellent,4 cylinders,gas,85646,automatic,compact,hatchback
7000,2006,good,6 cylinders,gas,67000,automatic,mid-size,sedan
10900,2017,like new,4 cylinders,gas,21000,automatic,full-size,sedan
6995,2014,like new,4 cylinders,gas,90000,automatic,full-size,hatchback
7995,2012,like new,4 cylinders,gas,66000,automatic,full-size,sedan
6995,2014,like new,4 cylinders,gas,90000,automatic,full-size,hatchback
14995,2018,like new,4 cylinders,gas,32800,manual,compact,sedan
6395,2011,excellent,4 cylinders,gas,79000,manual,full-size,sedan
13998,2019,like new,4 cylinders,gas,33744,automatic,mid-size,sedan
22995,2015,good,4 cylinders,gas,76310,manual,compact,sedan
13995,2011,excellent,6 cylinders,gas,84373,automatic,sub-compact,sedan
1,2006,excellent,4 cylinders,gas,64000,automatic,compact,sedan
7395,2009,good,6 cylinders,gas,63553,automatic,mid-size,sedan
1500,2014,good,4 cylinders,gas,69000,automatic,full-size,sedan
1800,2013,good,4 cylinders,gas,71000,automatic,full-size,sedan
21999,2014,good,6 cylinders,gas,47000,automatic,mid-size,sedan
13998,2014,excellent,6 cylinders,gas,64100,automatic,compact,coupe
9900,2014,good,4 cylinders,gas,69000,automatic,full-size,sedan
14900,2017,good,4 cylinders,gas,14000,automatic,full-size,sedan
7000,2012,like new,4 cylinders,gas,50030,automatic,compact,hatchback
9400,2012,good,6 cylinders,gas,68000,automatic,full-size,sedan
11900,2014,good,4 cylinders,gas,71000,automatic,full-size,sedan
18977,2015,excellent,4 cylinders,gas,8000,automatic,mid-size,sedan
10995,2015,excellent,4 cylinders,gas,85192,automatic,mid-size,sedan
5800,2006,excellent,4 cylinders,gas,125,automatic,full-size,sedan
5800,2015,good,4 cylinders,gas,99089,automatic,mid-size,sedan
5995,2008,good,6 cylinders,gas,81930,automatic,compact,coupe
10995,2017,good,4 cylinders,gas,50565,automatic,compact,sedan
9999,2014,excellent,4 cylinders,gas,75350,manual,compact,hatchback
16900,2017,excellent,4 cylinders,gas,36600,automatic,full-size,sedan
6500,2012,excellent,4 cylinders,gas,112,automatic,full-size,sedan
11995,2014,excellent,6 cylinders,gas,90000,automatic,full-size,sedan
11995,2015,excellent,4 cylinders,gas,82891,automatic,compact,sedan
10990,2014,excellent,4 cylinders,gas,95462,automatic,mid-size,sedan
10990,2013,excellent,4 cylinders,gas,98509,automatic,mid-size,sedan
4499,2003,good,4 cylinders,gas,94538,automatic,compact,sedan
8500,2013,excellent,4 cylinders,gas,67000,automatic,mid-size,sedan
6200,2007,good,4 cylinders,gas,41600,automatic,compact,coupe
13000,2016,excellent,4 cylinders,gas,46000,automatic,full-size,sedan
4295,2007,excellent,4 cylinders,gas,85614,manual,compact,sedan
2995,2004,excellent,4 cylinders,gas,94231,automatic,sub-compact,sedan
7495,2009,excellent,4 cylinders,gas,24434,automatic,sub-compact,sedan
7299,2014,good,4 cylinders,gas,80694,automatic,mid-size,sedan
8995,2014,excellent,4 cylinders,gas,75614,automatic,compact,sedan
7495,2014,excellent,4 cylinders,gas,99923,automatic,compact,sedan
14944,2016,excellent,4 cylinders,gas,44011,automatic,compact,sedan
12995,2011,good,6 cylinders,gas,82853,automatic,compact,sedan
8888,2011,excellent,6 cylinders,gas,91990,automatic,mid-size,sedan
17995,2018,good,4 cylinders,gas,29726,automatic,compact,hatchback
7995,2011,good,4 cylinders,gas,64791,automatic,compact,sedan
16995,2015,good,4 cylinders,gas,93235,automatic,mid-size,sedan
11995,2015,good,4 cylinders,gas,60929,automatic,compact,sedan
7995,2015,good,4 cylinders,gas,70077,automatic,compact,sedan
12000,2016,excellent,4 cylinders,gas,87000,automatic,full-size,sedan
17250,2015,excellent,4 cylinders,gas,69350,automatic,full-size,sedan
11880,2016,good,6 cylinders,gas,92000,automatic,full-size,sedan
10500,2012,like new,4 cylinders,gas,59500,automatic,compact,wagon
6800,2011,excellent,4 cylinders,gas,95324,automatic,full-size,sedan
13499,2013,excellent,4 cylinders,gas,44811,automatic,compact,hatchback
9950,2012,excellent,4 cylinders,gas,64069,automatic,compact,hatchback
15995,2017,like new,4 cylinders,gas,41918,automatic,mid-size,sedan
16495,2017,excellent,4 cylinders,gas,30621,automatic,sub-compact,hatchback
6995,2014,good,4 cylinders,gas,61788,automatic,compact,sedan
10500,2013,excellent,4 cylinders,gas,23000,automatic,compact,hatchback
14995,2017,good,4 cylinders,gas,45371,automatic,mid-size,sedan
9995,2013,good,4 cylinders,gas,50872,automatic,mid-size,sedan
1000,2014,excellent,6 cylinders,gas,87345,automatic,full-size,sedan
8999,2011,excellent,4 cylinders,gas,69882,automatic,compact,sedan
14450,2016,like new,4 cylinders,gas,51236,automatic,mid-size,sedan
9999,2004,like new,4 cylinders,gas,90856,manual,compact,hatchback
8999,2013,excellent,4 cylinders,gas,47048,manual,compact,hatchback
8900,2013,good,4 cylinders,gas,95856,manual,mid-size,sedan
17995,2016,excellent,4 cylinders,gas,32253,automatic,compact,hatchback
7995,2011,excellent,4 cylinders,gas,66367,automatic,compact,hatchback
14995,2016,excellent,4 cylinders,gas,15956,automatic,compact,hatchback
8995,2012,excellent,4 cylinders,gas,43372,automatic,mid-size,hatchback
7995,2011,good,6 cylinders,gas,93906,automatic,mid-size,sedan
11995,2017,excellent,4 cylinders,gas,19351,automatic,mid-size,sedan
10995,2014,like new,4 cylinders,diesel,68000,automatic,mid-size,sedan
8000,2007,excellent,6 cylinders,gas,64371,manual,mid-size,coupe
10500,2014,like new,4 cylinders,gas,54,automatic,mid-size,sedan
6729,2006,excellent,4 cylinders,gas,118,automatic,mid-size,sedan
9995,2018,like new,4 cylinders,gas,11050,automatic,full-size,hatchback
6500,2014,excellent,4 cylinders,gas,92099,automatic,full-size,hatchback
6200,2007,excellent,4 cylinders,gas,69780,automatic,full-size,sedan
5995,2009,excellent,6 cylinders,gas,86000,automatic,full-size,sedan
13999,2016,excellent,4 cylinders,gas,53000,automatic,mid-size,hatchback
8900,2016,excellent,4 cylinders,gas,74000,manual,mid-size,hatchback
10995,2011,excellent,6 cylinders,gas,40507,automatic,mid-size,sedan
7995,2010,good,4 cylinders,gas,73611,automatic,mid-size,sedan
8750,2015,like new,4 cylinders,gas,42000,automatic,full-size,sedan
17995,2018,excellent,4 cylinders,gas,26865,automatic,mid-size,sedan
12995,2016,good,4 cylinders,gas,85000,automatic,mid-size,sedan
13995,2017,like new,4 cylinders,gas,26115,automatic,mid-size,sedan
13995,2019,excellent,4 cylinders,gas,15905,automatic,mid-size,sedan
11499,2018,excellent,4 cylinders,gas,23519,automatic,mid-size,hatchback
3699,2003,excellent,4 cylinders,gas,159,automatic,mid-size,sedan
15995,2017,good,4 cylinders,gas,36543,automatic,compact,hatchback
6455,2008,excellent,4 cylinders,gas,72943,automatic,full-size,sedan
6495,2013,like new,4 cylinders,gas,97622,automatic,full-size,sedan
11995,2015,good,4 cylinders,gas,54568,automatic,mid-size,sedan
16995,2016,good,4 cylinders,gas,43186,automatic,mid-size,sedan
2400,2015,good,4 cylinders,gas,63537,automatic,mid-size,sedan
1600,2013,good,6 cylinders,gas,66505,automatic,full-size,sedan
24000,2014,like new,6 cylinders,gas,42790,automatic,mid-size,sedan
2400,2013,good,4 cylinders,gas,68887,automatic,mid-size,sedan
9995,2013,excellent,4 cylinders,gas,66700,automatic,mid-size,sedan
8500,2011,excellent,4 cylinders,gas,77600,automatic,compact,sedan
13995,2016,excellent,4 cylinders,gas,66573,automatic,compact,sedan
6900,2008,good,4 cylinders,gas,88570,automatic,mid-size,sedan
5500,2006,good,6 cylinders,gas,200,automatic,full-size,wagon
4500,2007,good,4 cylinders,gas,96564,automatic,full-size,sedan
10900,2017,excellent,4 cylinders,gas,71288,automatic,mid-size,sedan
7900,2014,like new,4 cylinders,gas,63962,automatic,sub-compact,hatchback
8950,2011,excellent,4 cylinders,gas,46000,automatic,mid-size,sedan
13995,2019,excellent,4 cylinders,gas,26022,automatic,mid-size,sedan
7900,2010,excellent,4 cylinders,gas,88000,automatic,compact,coupe
7995,2014,excellent,4 cylinders,gas,90716,automatic,compact,sedan
4950,2014,good,4 cylinders,gas,91000,manual,compact,hatchback
6500,2013,excellent,4 cylinders,gas,86569,automatic,compact,wagon
3800,2007,good,6 cylinders,gas,77380,automatic,full-size,sedan
8500,2013,excellent,4 cylinders,gas,91300,automatic,compact,hatchback
7395,2010,good,6 cylinders,gas,79159,automatic,mid-size,sedan
7395,2013,good,4 cylinders,gas,93918,automatic,compact,sedan
9000,2009,excellent,4 cylinders,gas,90000,manual,compact,coupe
13500,2015,like new,4 cylinders,gas,45400,automatic,compact,sedan
23995,2017,good,6 cylinders,gas,16416,manual,compact,coupe
11500,2013,excellent,4 cylinders,gas,76259,automatic,mid-size,sedan
14999,2015,excellent,4 cylinders,gas,27000,manual,compact,wagon
11996,2011,excellent,4 cylinders,gas,82675,automatic,mid-size,sedan
6600,2015,salvage,6 cylinders,gas,77000,automatic,full-size,sedan
9900,2016,excellent,4 cylinders,gas,80300,automatic,compact,hatchback
4500,2001,excellent,6 cylinders,gas,86500,automatic,full-size,sedan
15995,2015,excellent,4 cylinders,gas,81065,manual,mid-size,hatchback
12000,2015,new,4 cylinders,gas,42000,automatic,compact,hatchback
11900,2019,like new,4 cylinders,gas,30620,automatic,mid-size,sedan
9995,2011,good,4 cylinders,gas,62429,automatic,compact,hatchback
1900,2003,excellent,4 cylinders,gas,76300,automatic,compact,hatchback
8500,2015,good,4 cylinders,gas,84000,automatic,mid-size,sedan
15000,2016,excellent,4 cylinders,gas,85500,manual,compact,hatchback
16700,2012,like new,6 cylinders,gas,65000,automatic,mid-size,wagon
19950,2015,excellent,4 cylinders,gas,58385,automatic,compact,sedan
5000,2003,good,6 cylinders,gas,81000,automatic,mid-size,coupe
16500,2018,like new,4 cylinders,gas,13600,automatic,mid-size,sedan
12500,2015,excellent,4 cylinders,gas,72850,automatic,full-size,sedan
11999,2019,excellent,4 cylinders,gas,36000,automatic,full-size,hatchback
24800,2015,like new,6 cylinders,gas,34000,automatic,full-size,sedan
14977,2012,good,4 cylinders,gas,20000,automatic,compact,sedan
5500,2004,good,6 cylinders,gas,97500,automatic,mid-size,sedan
31995,2020,like new,6 cylinders,gas,10234,automatic,compact,coupe
17500,2014,excellent,4 cylinders,gas,64700,automatic,full-size,sedan
13950,2012,excellent,6 cylinders,gas,55450,automatic,full-size,sedan
2500,2001,good,6 cylinders,gas,92000,automatic,mid-size,sedan
10000,2012,excellent,4 cylinders,gas,59000,automatic,mid-size,sedan
10995,2012,excellent,4 cylinders,gas,69222,automatic,compact,hatchback
23000,2014,excellent,6 cylinders,gas,66500,automatic,full-size,sedan
11250,2015,excellent,4 cylinders,gas,78000,automatic,mid-size,sedan
9450,2016,excellent,4 cylinders,gas,29200,automatic,compact,sedan
9975,2014,excellent,4 cylinders,gas,66379,automatic,mid-size,sedan
14000,2016,excellent,6 cylinders,gas,60000,manual,compact,hatchback
6995,2014,excellent,4 cylinders,gas,69923,automatic,compact,hatchback
15995,2014,excellent,4 cylinders,gas,21698,automatic,mid-size,sedan
10200,2013,excellent,4 cylinders,gas,42000,automatic,compact,hatchback
1300,2009,good,4 cylinders,gas,0,automatic,mid-size,sedan
9295,2015,good,4 cylinders,gas,79912,automatic,mid-size,sedan
11500,2015,excellent,4 cylinders,gas,67252,automatic,compact,sedan
5100,2011,like new,4 cylinders,gas,99000,automatic,mid-size,sedan
4850,2009,good,4 cylinders,gas,98500,automatic,mid-size,sedan
7000,2009,excellent,4 cylinders,gas,76000,manual,compact,sedan
16500,2014,good,4 cylinders,gas,48879,automatic,mid-size,sedan
8900,2012,like new,4 cylinders,gas,76083,automatic,mid-size,sedan
18999,2013,excellent,4 cylinders,gas,65385,manual,full-size,sedan
6950,2016,good,4 cylinders,gas,84000,automatic,mid-size,sedan
20000,2016,excellent,4 cylinders,gas,64000,manual,mid-size,sedan
5500,2009,good,6 cylinders,gas,133,automatic,mid-size,sedan
11995,2011,good,6 cylinders,gas,95567,automatic,compact,sedan
6995,2004,excellent,6 cylinders,gas,86445,manual,compact,coupe
11500,2016,good,4 cylinders,gas,67695,automatic,mid-size,sedan
7990,2013,like new,4 cylinders,gas,69717,automatic,compact,hatchback
7995,2015,excellent,4 cylinders,gas,76725,automatic,compact,hatchback
29995,2015,excellent,6 cylinders,gas,58248,automatic,full-size,sedan
12295,2010,like new,6 cylinders,gas,61791,manual,full-size,coupe
15999,2014,excellent,4 cylinders,gas,65973,automatic,full-size,sedan
20999,2019,good,4 cylinders,gas,16836,automatic,compact,coupe
10995,2018,good,4 cylinders,gas,24300,automatic,compact,sedan
15495,2014,excellent,6 cylinders,gas,95342,automatic,mid-size,sedan
10500,2014,like new,4 cylinders,gas,38000,automatic,full-size,sedan
14000,2014,excellent,4 cylinders,diesel,95000,automatic,mid-size,sedan
4495,2007,excellent,4 cylinders,gas,95300,manual,compact,coupe
27999,2015,excellent,4 cylinders,gas,81068,manual,mid-size,sedan
2400,2005,fair,4 cylinders,gas,193,automatic,compact,hatchback
11995,2009,excellent,6 cylinders,gas,90585,automatic,mid-size,coupe
13799,2009,excellent,4 cylinders,gas,99975,manual,compact,coupe
11000,2015,like new,4 cylinders,gas,42399,automatic,full-size,sedan
13999,2013,good,4 cylinders,gas,79576,automatic,full-size,sedan
22999,2016,excellent,6 cylinders,gas,63590,automatic,full-size,sedan
8249,2011,excellent,4 cylinders,gas,70567,automatic,mid-size,sedan
15495,2014,excellent,6 cylinders,gas,95342,automatic,mid-size,sedan
21995,2018,like new,4 cylinders,gas,29738,automatic,full-size,hatchback
24931,2016,excellent,6 cylinders,gas,28652,automatic,full-size,sedan
14900,2014,like new,6 cylinders,gas,68000,automatic,mid-size,sedan
8499,2014,excellent,4 cylinders,gas,63559,automatic,full-size,sedan
9000,2004,like new,6 cylinders,gas,67000,automatic,full-size,sedan
